lat_grid,lon_grid,date,chlorophyll_mg_m3,ndci,cloud_cover_frac,pixel_valid,data_source
16.0,102.75,2023-08-09,2.2879,0.6413,0.36,1,MODIS_TERRA
16.25,102.5,2023-08-09,2.1619,0.6243,0.48,1,MODIS_TERRA
16.25,102.75,2023-08-09,2.1023,0.6157,0.56,0,MODIS_TERRA
16.5,116.0,2023-08-09,1.9397,0.5901,0.61,0,MODIS_TERRA
16.5,116.25,2023-08-09,2.2126,0.6314,0.17,1,MODIS_TERRA
16.5,116.5,2023-08-09,2.0942,0.6145,0.15,1,MODIS_TERRA
16.75,106.0,2023-08-09,1.6193,0.5281,0.45,1,MODIS_TERRA
16.75,116.75,2023-08-09,2.4784,0.6642,0.01,1,MODIS_TERRA
17.0,105.75,2023-08-09,1.6875,0.5429,0.78,0,MODIS_TERRA
17.0,106.25,2023-08-09,1.7649,0.5585,0.1,1,MODIS_TERRA
17.25,104.75,2023-08-09,1.8375,0.5722,0.69,0,MODIS_TERRA
17.25,105.0,2023-08-09,1.8592,0.5761,0.12,1,MODIS_TERRA
17.25,105.75,2023-08-09,1.815,0.568,0.49,1,MODIS_TERRA
17.25,106.0,2023-08-09,1.6038,0.5247,0.71,0,MODIS_TERRA
17.5,106.0,2023-08-09,1.5885,0.5212,0.5,0,MODIS_TERRA
17.75,106.25,2023-08-09,1.5605,0.5147,0.42,1,MODIS_TERRA
18.75,104.75,2023-08-09,1.7782,0.5611,0.06,1,MODIS_TERRA
18.75,105.0,2023-08-09,1.7629,0.5581,0.09,1,MODIS_TERRA
19.0,104.5,2023-08-09,1.8297,0.5708,0.33,1,MODIS_TERRA
19.0,105.0,2023-08-09,1.9524,0.5922,0.36,1,MODIS_TERRA
19.0,108.0,2023-08-09,1.271,0.4354,0.62,0,MODIS_TERRA
19.25,107.5,2023-08-09,1.3401,0.4565,0.58,0,MODIS_TERRA
19.25,108.0,2023-08-09,1.3384,0.4561,0.42,1,MODIS_TERRA
19.5,107.25,2023-08-09,1.5408,0.51,0.19,1,MODIS_TERRA
19.5,107.5,2023-08-09,1.3396,0.4564,0.15,1,MODIS_TERRA
19.75,107.75,2023-08-09,1.3275,0.4528,0.72,0,MODIS_TERRA
19.75,108.25,2023-08-09,1.2892,0.4411,0.45,1,MODIS_TERRA
11.25,118.0,2023-08-10,2.4884,0.6654,0.22,1,MODIS_TERRA
11.25,118.75,2023-08-10,2.4058,0.6559,0.69,0,MODIS_TERRA
11.5,118.25,2023-08-10,2.3666,0.6512,0.73,0,MODIS_TERRA
11.5,118.5,2023-08-10,2.2874,0.6412,0.4,1,MODIS_TERRA
14.75,101.0,2023-08-10,2.4075,0.6561,0.4,1,MODIS_TERRA
14.75,101.5,2023-08-10,2.2988,0.6427,0.16,1,MODIS_TERRA
15.0,100.75,2023-08-10,2.4625,0.6624,0.26,1,MODIS_TERRA
15.0,101.5,2023-08-10,2.2891,0.6415,0.74,0,MODIS_TERRA
15.25,100.75,2023-08-10,2.7029,0.6878,0.65,0,MODIS_TERRA
15.25,102.0,2023-08-10,2.5912,0.6765,0.37,1,MODIS_TERRA
15.25,102.25,2023-08-10,2.1742,0.6261,0.49,1,MODIS_TERRA
15.5,101.0,2023-08-10,2.3897,0.6539,0.75,0,MODIS_TERRA
15.5,101.75,2023-08-10,2.2673,0.6386,0.19,1,MODIS_TERRA
16.0,115.75,2023-08-10,1.8541,0.5752,0.7,0,MODIS_TERRA
16.0,116.25,2023-08-10,2.117,0.6179,0.06,1,MODIS_TERRA
16.25,103.0,2023-08-10,2.4249,0.6581,0.25,1,MODIS_TERRA
16.25,116.0,2023-08-10,1.8913,0.5818,0.31,1,MODIS_TERRA
16.5,115.75,2023-08-10,1.8492,0.5743,0.5,0,MODIS_TERRA
16.5,116.25,2023-08-10,2.128,0.6195,0.7,0,MODIS_TERRA
16.75,103.0,2023-08-10,2.2037,0.6301,0.73,0,MODIS_TERRA
16.75,103.25,2023-08-10,2.0087,0.6014,0.75,0,MODIS_TERRA
16.75,103.5,2023-08-10,1.9818,0.5971,0.58,0,MODIS_TERRA
17.0,103.25,2023-08-10,2.0464,0.6073,0.79,0,MODIS_TERRA
17.0,103.5,2023-08-10,2.033,0.6052,0.07,1,MODIS_TERRA
18.5,105.0,2023-08-10,2.1145,0.6175,0.13,1,MODIS_TERRA
19.0,105.0,2023-08-10,1.7328,0.5521,0.15,1,MODIS_TERRA
19.25,105.25,2023-08-10,1.8591,0.5761,0.3,1,MODIS_TERRA
19.5,105.0,2023-08-10,1.9865,0.5978,0.08,1,MODIS_TERRA
19.5,108.0,2023-08-10,1.3311,0.4539,0.62,0,MODIS_TERRA
19.5,108.25,2023-08-10,1.238,0.4246,0.22,1,MODIS_TERRA
19.75,108.0,2023-08-10,1.3234,0.4516,0.55,0,MODIS_TERRA
19.75,108.25,2023-08-10,1.2695,0.4349,0.58,0,MODIS_TERRA
20.0,107.5,2023-08-10,1.4376,0.4839,0.35,1,MODIS_TERRA
20.0,108.0,2023-08-10,1.3036,0.4455,0.74,0,MODIS_TERRA
11.0,118.5,2023-08-11,2.4393,0.6598,0.14,1,MODIS_TERRA
11.0,118.75,2023-08-11,2.3685,0.6514,0.14,1,MODIS_TERRA
11.0,119.0,2023-08-11,2.5162,0.6685,0.64,0,MODIS_TERRA
11.0,119.75,2023-08-11,2.564,0.6736,0.43,1,MODIS_TERRA
11.25,118.25,2023-08-11,2.3745,0.6521,0.18,1,MODIS_TERRA
11.25,118.5,2023-08-11,2.3267,0.6462,0.04,1,MODIS_TERRA
11.25,119.75,2023-08-11,2.5229,0.6692,0.15,1,MODIS_TERRA
11.25,120.0,2023-08-11,2.7121,0.6887,0.15,1,MODIS_TERRA
15.25,100.75,2023-08-11,2.5165,0.6685,0.44,1,MODIS_TERRA
15.25,101.0,2023-08-11,2.4562,0.6617,0.08,1,MODIS_TERRA
15.25,101.25,2023-08-11,2.3829,0.6531,0.15,1,MODIS_TERRA
15.25,101.5,2023-08-11,2.3015,0.643,0.53,0,MODIS_TERRA
15.25,101.75,2023-08-11,2.2482,0.6361,0.2,1,MODIS_TERRA
15.75,101.75,2023-08-11,2.2506,0.6364,0.02,1,MODIS_TERRA
16.0,101.5,2023-08-11,2.313,0.6445,0.72,0,MODIS_TERRA
16.0,115.75,2023-08-11,1.9679,0.5948,0.27,1,MODIS_TERRA
16.0,116.0,2023-08-11,1.9527,0.5923,0.21,1,MODIS_TERRA
16.0,116.25,2023-08-11,1.9646,0.5942,0.32,1,MODIS_TERRA
16.25,101.25,2023-08-11,2.9657,0.7115,0.03,1,MODIS_TERRA
16.25,101.5,2023-08-11,2.2853,0.641,0.54,0,MODIS_TERRA
16.25,115.75,2023-08-11,1.8393,0.5725,0.33,1,MODIS_TERRA
16.5,100.5,2023-08-11,2.5057,0.6673,0.16,1,MODIS_TERRA
16.5,101.0,2023-08-11,2.4084,0.6562,0.25,1,MODIS_TERRA
16.75,103.25,2023-08-11,2.0224,0.6036,0.01,1,MODIS_TERRA
16.75,103.5,2023-08-11,2.2172,0.632,0.19,1,MODIS_TERRA
17.0,103.0,2023-08-11,2.2169,0.6319,0.03,1,MODIS_TERRA
17.25,103.5,2023-08-11,2.3889,0.6539,0.12,1,MODIS_TERRA
18.75,106.0,2023-08-11,1.5842,0.5202,0.44,1,MODIS_TERRA
18.75,106.25,2023-08-11,1.5486,0.5119,0.1,1,MODIS_TERRA
19.0,105.5,2023-08-11,1.6474,0.5343,0.01,1,MODIS_TERRA
19.0,105.75,2023-08-11,1.6657,0.5383,0.12,1,MODIS_TERRA
19.25,105.5,2023-08-11,1.6647,0.538,0.79,0,MODIS_TERRA
19.5,113.75,2023-08-11,1.6297,0.5305,0.3,1,MODIS_TERRA
19.5,115.0,2023-08-11,1.7309,0.5518,0.59,0,MODIS_TERRA
19.75,114.0,2023-08-11,1.6736,0.5399,0.47,1,MODIS_TERRA
19.75,114.25,2023-08-11,1.7691,0.5593,0.71,0,MODIS_TERRA
19.75,114.5,2023-08-11,1.6486,0.5346,0.33,1,MODIS_TERRA
19.75,114.75,2023-08-11,1.8989,0.5831,0.55,0,MODIS_TERRA
20.0,114.25,2023-08-11,1.714,0.5483,0.68,0,MODIS_TERRA
20.0,114.5,2023-08-11,1.6682,0.5388,0.09,1,MODIS_TERRA
20.0,114.75,2023-08-11,1.733,0.5522,0.67,0,MODIS_TERRA
20.25,107.75,2023-08-11,1.4697,0.4923,0.45,1,MODIS_TERRA
20.25,108.0,2023-08-11,1.2841,0.4395,0.32,1,MODIS_TERRA
20.25,108.25,2023-08-11,1.3988,0.4733,0.04,1,MODIS_TERRA
20.5,108.0,2023-08-11,1.264,0.4331,0.2,1,MODIS_TERRA
20.5,108.25,2023-08-11,1.2822,0.4389,0.27,1,MODIS_TERRA
20.75,108.0,2023-08-11,1.6347,0.5315,0.66,0,MODIS_TERRA
11.5,120.0,2023-08-12,2.5654,0.6738,0.68,0,MODIS_TERRA
11.5,120.5,2023-08-12,2.4958,0.6662,0.11,1,MODIS_TERRA
11.5,121.0,2023-08-12,2.5006,0.6667,0.75,0,MODIS_TERRA
11.75,120.0,2023-08-12,2.6366,0.6812,0.78,0,MODIS_TERRA
11.75,120.25,2023-08-12,2.5335,0.6703,0.26,1,MODIS_TERRA
11.75,120.5,2023-08-12,2.5001,0.6667,0.09,1,MODIS_TERRA
11.75,120.75,2023-08-12,2.4436,0.6603,0.53,0,MODIS_TERRA
15.25,116.25,2023-08-12,2.028,0.6044,0.64,0,MODIS_TERRA
15.5,116.25,2023-08-12,1.9205,0.5869,0.78,0,MODIS_TERRA
15.5,116.5,2023-08-12,2.0179,0.6028,0.64,0,MODIS_TERRA
15.75,116.0,2023-08-12,1.8971,0.5828,0.51,0,MODIS_TERRA
15.75,116.25,2023-08-12,2.0051,0.6008,0.17,1,MODIS_TERRA
16.0,100.75,2023-08-12,2.3825,0.6531,0.43,1,MODIS_TERRA
16.0,102.0,2023-08-12,2.237,0.6346,0.79,0,MODIS_TERRA
16.0,115.5,2023-08-12,2.008,0.6013,0.39,1,MODIS_TERRA
16.0,115.75,2023-08-12,1.8652,0.5772,0.49,1,MODIS_TERRA
16.0,116.25,2023-08-12,1.9438,0.5908,0.36,1,MODIS_TERRA
16.25,100.5,2023-08-12,2.7631,0.6935,0.27,1,MODIS_TERRA
16.25,101.0,2023-08-12,2.4008,0.6553,0.51,0,MODIS_TERRA
16.25,103.25,2023-08-12,2.1041,0.616,0.37,1,MODIS_TERRA
16.25,103.5,2023-08-12,1.9573,0.5931,0.29,1,MODIS_TERRA
16.25,115.25,2023-08-12,1.9691,0.595,0.33,1,MODIS_TERRA
16.25,116.5,2023-08-12,2.1215,0.6185,0.47,1,MODIS_TERRA
16.5,100.5,2023-08-12,2.4182,0.6573,0.15,1,MODIS_TERRA
16.5,100.75,2023-08-12,2.4719,0.6635,0.67,0,MODIS_TERRA
16.5,101.0,2023-08-12,2.3586,0.6502,0.27,1,MODIS_TERRA
16.5,101.25,2023-08-12,2.3633,0.6508,0.43,1,MODIS_TERRA
16.5,101.5,2023-08-12,2.2689,0.6389,0.76,0,MODIS_TERRA
16.5,102.25,2023-08-12,2.2063,0.6305,0.64,0,MODIS_TERRA
16.5,102.5,2023-08-12,2.1024,0.6157,0.67,0,MODIS_TERRA
16.5,103.0,2023-08-12,2.2107,0.6311,0.68,0,MODIS_TERRA
16.5,103.75,2023-08-12,1.962,0.5938,0.05,1,MODIS_TERRA
16.75,101.0,2023-08-12,2.4282,0.6585,0.45,1,MODIS_TERRA
16.75,101.5,2023-08-12,2.4145,0.6569,0.21,1,MODIS_TERRA
19.0,106.5,2023-08-12,1.5616,0.5149,0.75,0,MODIS_TERRA
19.25,106.75,2023-08-12,1.6287,0.5302,0.05,1,MODIS_TERRA
19.25,107.25,2023-08-12,1.4085,0.476,0.66,0,MODIS_TERRA
19.25,107.75,2023-08-12,1.5589,0.5143,0.24,1,MODIS_TERRA
19.25,113.75,2023-08-12,1.6312,0.5308,0.54,0,MODIS_TERRA
19.25,114.0,2023-08-12,1.6017,0.5242,0.2,1,MODIS_TERRA
19.25,114.25,2023-08-12,1.6497,0.5348,0.02,1,MODIS_TERRA
19.25,115.75,2023-08-12,1.9427,0.5906,0.1,1,MODIS_TERRA
19.25,116.0,2023-08-12,1.918,0.5864,0.01,1,MODIS_TERRA
19.25,116.25,2023-08-12,1.9745,0.5959,0.57,0,MODIS_TERRA
19.5,107.75,2023-08-12,1.2835,0.4393,0.36,1,MODIS_TERRA
19.5,113.75,2023-08-12,1.5376,0.5092,0.45,1,MODIS_TERRA
19.5,114.25,2023-08-12,1.7622,0.558,0.71,0,MODIS_TERRA
19.5,114.5,2023-08-12,1.6739,0.54,0.68,0,MODIS_TERRA
19.5,115.0,2023-08-12,1.7391,0.5534,0.52,0,MODIS_TERRA
19.5,115.25,2023-08-12,1.9386,0.5899,0.4,1,MODIS_TERRA
0.0,113.0,2023-08-13,1.5199,0.5049,0.24,1,MODIS_TERRA
1.0,112.0,2023-08-13,1.267,0.4341,0.1,1,MODIS_TERRA
1.0,121.0,2023-08-13,2.3776,0.6525,0.7,0,MODIS_TERRA
2.0,105.0,2023-08-13,1.8416,0.5729,0.25,1,MODIS_TERRA
2.0,119.0,2023-08-13,2.4178,0.6573,0.68,0,MODIS_TERRA
3.0,98.0,2023-08-13,2.3807,0.6529,0.48,1,MODIS_TERRA
3.0,101.0,2023-08-13,2.5753,0.6748,0.13,1,MODIS_TERRA
3.0,102.0,2023-08-13,2.296,0.6424,0.69,0,MODIS_TERRA
3.0,105.0,2023-08-13,1.8098,0.5671,0.11,1,MODIS_TERRA
3.0,113.0,2023-08-13,1.5888,0.5213,0.8,0,MODIS_TERRA
4.0,100.0,2023-08-13,2.5612,0.6733,0.39,1,MODIS_TERRA
4.0,106.0,2023-08-13,1.5709,0.5171,0.78,0,MODIS_TERRA
5.0,95.0,2023-08-13,1.9318,0.5888,0.38,1,MODIS_TERRA
6.0,99.0,2023-08-13,2.3942,0.6545,0.42,1,MODIS_TERRA
6.0,104.0,2023-08-13,1.864,0.577,0.61,0,MODIS_TERRA
7.0,96.0,2023-08-13,2.015,0.6024,0.71,0,MODIS_TERRA
8.0,114.0,2023-08-13,2.2525,0.6367,0.16,1,MODIS_TERRA
9.0,97.0,2023-08-13,2.6232,0.6798,0.24,1,MODIS_TERRA
9.0,106.0,2023-08-13,2.4311,0.6588,0.63,0,MODIS_TERRA
9.0,112.0,2023-08-13,2.3937,0.6544,0.16,1,MODIS_TERRA
9.0,115.0,2023-08-13,2.6734,0.6849,0.24,1,MODIS_TERRA
10.0,98.0,2023-08-13,2.4942,0.666,0.22,1,MODIS_TERRA
10.0,104.0,2023-08-13,2.524,0.6693,0.15,1,MODIS_TERRA
11.0,105.0,2023-08-13,2.3849,0.6534,0.54,0,MODIS_TERRA
11.0,106.0,2023-08-13,2.3245,0.646,0.61,0,MODIS_TERRA
11.0,110.0,2023-08-13,2.4454,0.6605,0.3,1,MODIS_TERRA
11.5,121.0,2023-08-13,2.3907,0.6541,0.6,0,MODIS_TERRA
11.75,121.25,2023-08-13,2.4506,0.6611,0.6,0,MODIS_TERRA
11.75,121.75,2023-08-13,2.4383,0.6597,0.16,1,MODIS_TERRA
12.0,100.0,2023-08-13,2.6387,0.6814,0.4,1,MODIS_TERRA
12.0,121.25,2023-08-13,2.4032,0.6555,0.07,1,MODIS_TERRA
12.0,121.5,2023-08-13,2.4752,0.6639,0.12,1,MODIS_TERRA
12.0,121.75,2023-08-13,2.2843,0.6408,0.12,1,MODIS_TERRA
14.0,111.0,2023-08-13,1.8738,0.5787,0.62,0,MODIS_TERRA
15.0,95.0,2023-08-13,1.7729,0.56,0.79,0,MODIS_TERRA
15.0,96.0,2023-08-13,1.9297,0.5884,0.59,0,MODIS_TERRA
15.0,101.0,2023-08-13,2.3632,0.6507,0.31,1,MODIS_TERRA
16.0,101.75,2023-08-13,2.3124,0.6444,0.56,0,MODIS_TERRA
16.25,102.0,2023-08-13,2.1873,0.6279,0.55,0,MODIS_TERRA
16.5,102.0,2023-08-13,2.2857,0.641,0.49,1,MODIS_TERRA
16.5,102.25,2023-08-13,2.1564,0.6236,0.61,0,MODIS_TERRA
16.5,115.5,2023-08-13,1.8104,0.5672,0.04,1,MODIS_TERRA
16.5,115.75,2023-08-13,1.9754,0.596,0.03,1,MODIS_TERRA
16.75,101.5,2023-08-13,2.5528,0.6724,0.78,0,MODIS_TERRA
16.75,101.75,2023-08-13,2.4556,0.6617,0.42,1,MODIS_TERRA
16.75,102.25,2023-08-13,2.1462,0.6221,0.39,1,MODIS_TERRA
16.75,115.75,2023-08-13,1.843,0.5732,0.78,0,MODIS_TERRA
16.75,116.0,2023-08-13,1.8698,0.578,0.73,0,MODIS_TERRA
17.0,102.0,2023-08-13,2.2241,0.6329,0.39,1,MODIS_TERRA
17.0,102.25,2023-08-13,2.254,0.6369,0.78,0,MODIS_TERRA
17.0,115.75,2023-08-13,1.9592,0.5934,0.65,0,MODIS_TERRA
17.0,116.0,2023-08-13,1.8777,0.5794,0.37,1,MODIS_TERRA
17.0,116.25,2023-08-13,2.0603,0.6094,0.51,0,MODIS_TERRA
17.25,102.25,2023-08-13,2.1371,0.6208,0.56,0,MODIS_TERRA
17.25,102.5,2023-08-13,2.2623,0.638,0.58,0,MODIS_TERRA
17.25,115.75,2023-08-13,1.8984,0.5831,0.38,1,MODIS_TERRA
17.25,116.25,2023-08-13,1.9078,0.5847,0.04,1,MODIS_TERRA
17.5,102.75,2023-08-13,2.1701,0.6255,0.7,0,MODIS_TERRA
17.5,116.0,2023-08-13,1.9519,0.5922,0.48,1,MODIS_TERRA
18.0,95.0,2023-08-13,1.7048,0.5465,0.11,1,MODIS_TERRA
18.0,96.0,2023-08-13,2.0273,0.6043,0.7,0,MODIS_TERRA
18.0,102.75,2023-08-13,2.2889,0.6414,0.73,0,MODIS_TERRA
18.0,104.0,2023-08-13,2.0342,0.6054,0.34,1,MODIS_TERRA
18.0,110.0,2023-08-13,1.2469,0.4276,0.25,1,MODIS_TERRA
18.0,113.0,2023-08-13,1.6862,0.5426,0.46,1,MODIS_TERRA
18.0,117.0,2023-08-13,2.0498,0.6078,0.69,0,MODIS_TERRA
18.25,102.25,2023-08-13,2.3753,0.6522,0.28,1,MODIS_TERRA
18.75,116.5,2023-08-13,2.0144,0.6023,0.06,1,MODIS_TERRA
19.0,108.5,2023-08-13,1.1982,0.4111,0.08,1,MODIS_TERRA
19.0,116.25,2023-08-13,1.938,0.5898,0.28,1,MODIS_TERRA
19.0,116.5,2023-08-13,1.9492,0.5917,0.11,1,MODIS_TERRA
19.25,107.75,2023-08-13,1.5232,0.5057,0.2,1,MODIS_TERRA
19.25,108.0,2023-08-13,1.3529,0.4603,0.4,1,MODIS_TERRA
19.25,116.25,2023-08-13,1.9129,0.5856,0.57,0,MODIS_TERRA
19.25,116.5,2023-08-13,2.1536,0.6232,0.74,0,MODIS_TERRA
19.25,116.75,2023-08-13,2.058,0.6091,0.79,0,MODIS_TERRA
19.5,116.25,2023-08-13,1.976,0.5961,0.61,0,MODIS_TERRA
19.5,116.5,2023-08-13,1.9425,0.5906,0.31,1,MODIS_TERRA
19.75,107.75,2023-08-13,1.3127,0.4483,0.0,1,MODIS_TERRA
19.75,108.0,2023-08-13,1.4354,0.4833,0.1,1,MODIS_TERRA
19.75,116.25,2023-08-13,1.9439,0.5908,0.21,1,MODIS_TERRA
20.0,100.0,2023-08-13,2.4844,0.6649,0.37,1,MODIS_TERRA
20.0,102.0,2023-08-13,2.1821,0.6272,0.24,1,MODIS_TERRA
20.0,107.0,2023-08-13,1.4206,0.4793,0.72,0,MODIS_TERRA
20.0,110.0,2023-08-13,0.947,0.3089,0.59,0,MODIS_TERRA
20.0,113.0,2023-08-13,1.3908,0.4711,0.28,1,MODIS_TERRA
20.0,115.0,2023-08-13,1.8006,0.5653,0.41,1,MODIS_TERRA
20.0,116.75,2023-08-13,2.0527,0.6083,0.09,1,MODIS_TERRA
21.0,95.0,2023-08-13,2.0814,0.6126,0.27,1,MODIS_TERRA
21.0,96.0,2023-08-13,1.9353,0.5894,0.77,0,MODIS_TERRA
21.0,102.0,2023-08-13,2.2487,0.6362,0.75,0,MODIS_TERRA
11.5,122.0,2023-08-14,2.3497,0.6491,0.36,1,MODIS_TERRA
11.75,121.75,2023-08-14,2.203,0.63,0.31,1,MODIS_TERRA
12.0,121.75,2023-08-14,2.3679,0.6513,0.35,1,MODIS_TERRA
12.0,122.0,2023-08-14,2.1843,0.6275,0.29,1,MODIS_TERRA
15.75,102.25,2023-08-14,2.2203,0.6324,0.19,1,MODIS_TERRA
16.0,102.5,2023-08-14,2.2894,0.6415,0.2,1,MODIS_TERRA
16.25,102.0,2023-08-14,2.185,0.6276,0.03,1,MODIS_TERRA
16.25,102.25,2023-08-14,2.2572,0.6373,0.43,1,MODIS_TERRA
16.25,102.5,2023-08-14,2.0807,0.6125,0.26,1,MODIS_TERRA
16.75,116.0,2023-08-14,2.0368,0.6058,0.31,1,MODIS_TERRA
16.75,116.5,2023-08-14,2.099,0.6152,0.63,0,MODIS_TERRA
17.0,116.0,2023-08-14,2.1795,0.6268,0.3,1,MODIS_TERRA
17.0,116.25,2023-08-14,1.9539,0.5925,0.69,0,MODIS_TERRA
17.0,116.5,2023-08-14,2.1467,0.6222,0.54,0,MODIS_TERRA
17.0,116.75,2023-08-14,2.0096,0.6015,0.44,1,MODIS_TERRA
17.25,115.75,2023-08-14,1.8291,0.5706,0.05,1,MODIS_TERRA
17.25,116.0,2023-08-14,1.9056,0.5843,0.17,1,MODIS_TERRA
18.25,102.25,2023-08-14,2.1605,0.6241,0.5,0,MODIS_TERRA
18.25,102.75,2023-08-14,2.1167,0.6178,0.25,1,MODIS_TERRA
18.5,102.5,2023-08-14,2.0795,0.6123,0.64,0,MODIS_TERRA
18.5,102.75,2023-08-14,2.0786,0.6122,0.75,0,MODIS_TERRA
18.5,103.5,2023-08-14,1.9838,0.5974,0.24,1,MODIS_TERRA
18.75,102.5,2023-08-14,2.1374,0.6208,0.03,1,MODIS_TERRA
18.75,103.0,2023-08-14,2.0034,0.6006,0.09,1,MODIS_TERRA
19.0,102.75,2023-08-14,2.1498,0.6226,0.67,0,MODIS_TERRA
19.0,116.5,2023-08-14,1.9419,0.5905,0.16,1,MODIS_TERRA
19.0,116.75,2023-08-14,2.0445,0.607,0.53,0,MODIS_TERRA
19.0,117.0,2023-08-14,2.0037,0.6006,0.74,0,MODIS_TERRA
19.25,116.5,2023-08-14,2.2893,0.6415,0.45,1,MODIS_TERRA
19.5,116.75,2023-08-14,2.1093,0.6168,0.7,0,MODIS_TERRA
19.75,116.75,2023-08-14,2.4081,0.6561,0.48,1,MODIS_TERRA
20.0,116.75,2023-08-14,2.0708,0.611,0.38,1,MODIS_TERRA
20.25,116.75,2023-08-14,2.1237,0.6189,0.56,0,MODIS_TERRA
20.25,117.25,2023-08-14,2.0476,0.6075,0.76,0,MODIS_TERRA
11.5,122.0,2023-08-15,2.258,0.6374,0.24,1,MODIS_TERRA
11.75,121.75,2023-08-15,2.2559,0.6371,0.69,0,MODIS_TERRA
11.75,122.0,2023-08-15,2.2842,0.6408,0.58,0,MODIS_TERRA
12.0,121.75,2023-08-15,2.1916,0.6285,0.14,1,MODIS_TERRA
12.0,122.0,2023-08-15,2.4565,0.6618,0.28,1,MODIS_TERRA
16.0,102.0,2023-08-15,2.2186,0.6322,0.09,1,MODIS_TERRA
16.0,102.5,2023-08-15,2.122,0.6186,0.44,1,MODIS_TERRA
16.0,102.75,2023-08-15,2.0925,0.6143,0.52,0,MODIS_TERRA
16.25,102.25,2023-08-15,2.1295,0.6197,0.19,1,MODIS_TERRA
16.5,102.5,2023-08-15,2.0886,0.6137,0.54,0,MODIS_TERRA
17.0,117.0,2023-08-15,2.0712,0.6111,0.63,0,MODIS_TERRA
17.0,117.25,2023-08-15,2.0638,0.6099,0.03,1,MODIS_TERRA
17.0,117.5,2023-08-15,2.1456,0.622,0.65,0,MODIS_TERRA
17.25,116.75,2023-08-15,2.1675,0.6251,0.3,1,MODIS_TERRA
17.5,116.75,2023-08-15,1.9605,0.5936,0.0,1,MODIS_TERRA
17.5,117.0,2023-08-15,2.5452,0.6716,0.73,0,MODIS_TERRA
18.5,103.0,2023-08-15,2.1939,0.6288,0.39,1,MODIS_TERRA
18.75,102.75,2023-08-15,2.1563,0.6235,0.57,0,MODIS_TERRA
18.75,103.0,2023-08-15,2.1056,0.6162,0.7,0,MODIS_TERRA
18.75,103.25,2023-08-15,1.9607,0.5936,0.11,1,MODIS_TERRA
19.0,102.5,2023-08-15,2.1095,0.6168,0.75,0,MODIS_TERRA
19.0,102.75,2023-08-15,2.067,0.6104,0.41,1,MODIS_TERRA
19.0,103.0,2023-08-15,2.0733,0.6114,0.43,1,MODIS_TERRA
19.0,116.25,2023-08-15,1.8836,0.5805,0.07,1,MODIS_TERRA
19.0,116.5,2023-08-15,1.96,0.5935,0.47,1,MODIS_TERRA
19.0,116.75,2023-08-15,1.9802,0.5968,0.38,1,MODIS_TERRA
19.25,102.5,2023-08-15,2.3841,0.6533,0.58,0,MODIS_TERRA
19.25,116.25,2023-08-15,2.0076,0.6012,0.45,1,MODIS_TERRA
19.25,116.5,2023-08-15,1.9427,0.5906,0.41,1,MODIS_TERRA
19.25,116.75,2023-08-15,1.9719,0.5955,0.58,0,MODIS_TERRA
19.5,102.75,2023-08-15,2.0944,0.6146,0.06,1,MODIS_TERRA
11.75,121.5,2023-08-16,2.2111,0.6311,0.12,1,MODIS_TERRA
11.75,121.75,2023-08-16,2.3277,0.6464,0.23,1,MODIS_TERRA
11.75,122.0,2023-08-16,2.2364,0.6346,0.13,1,MODIS_TERRA
12.0,121.5,2023-08-16,2.4106,0.6564,0.71,0,MODIS_TERRA
12.0,121.75,2023-08-16,2.2336,0.6342,0.31,1,MODIS_TERRA
16.0,102.0,2023-08-16,2.1651,0.6248,0.71,0,MODIS_TERRA
16.0,102.25,2023-08-16,2.3407,0.648,0.35,1,MODIS_TERRA
17.0,117.5,2023-08-16,2.1333,0.6202,0.11,1,MODIS_TERRA
17.0,117.75,2023-08-16,2.1128,0.6173,0.6,0,MODIS_TERRA
17.25,117.25,2023-08-16,2.1323,0.6201,0.66,0,MODIS_TERRA
17.25,117.5,2023-08-16,2.0754,0.6117,0.4,1,MODIS_TERRA
17.25,117.75,2023-08-16,2.1399,0.6212,0.08,1,MODIS_TERRA
17.5,118.0,2023-08-16,2.1694,0.6254,0.74,0,MODIS_TERRA
18.25,112.0,2023-08-16,1.2951,0.4429,0.23,1,MODIS_TERRA
18.25,112.25,2023-08-16,1.4013,0.474,0.77,0,MODIS_TERRA
18.5,102.75,2023-08-16,2.0395,0.6062,0.59,0,MODIS_TERRA
18.5,112.5,2023-08-16,1.3891,0.4706,0.13,1,MODIS_TERRA
18.5,112.75,2023-08-16,1.5881,0.5211,0.28,1,MODIS_TERRA
18.5,113.75,2023-08-16,1.4996,0.4999,0.19,1,MODIS_TERRA
18.75,102.75,2023-08-16,2.0398,0.6063,0.49,1,MODIS_TERRA
18.75,103.0,2023-08-16,2.2254,0.6331,0.67,0,MODIS_TERRA
18.75,112.75,2023-08-16,1.3337,0.4546,0.44,1,MODIS_TERRA
18.75,113.25,2023-08-16,1.4253,0.4806,0.04,1,MODIS_TERRA
18.75,115.25,2023-08-16,1.7463,0.5548,0.7,0,MODIS_TERRA
18.75,115.5,2023-08-16,1.7817,0.5617,0.09,1,MODIS_TERRA
18.75,115.75,2023-08-16,1.8039,0.566,0.59,0,MODIS_TERRA
18.75,116.0,2023-08-16,1.8423,0.5731,0.59,0,MODIS_TERRA
