lat_grid,lon_grid,date,sst_celsius,sst_anomaly,quality_flag,data_source
11.0,109.0,2023-07-23,28.75,0.408,1,MODIS_AQUA
11.0,118.0,2023-07-23,27.87,-0.472,1,MODIS_AQUA
11.0,120.0,2023-07-23,28.58,0.237,1,MODIS_AQUA
12.0,117.0,2023-07-23,28.44,0.397,2,MODIS_AQUA
13.0,104.0,2023-07-23,28.72,0.978,1,MODIS_AQUA
14.0,99.0,2023-07-23,28.58,1.131,1,MODIS_AQUA
14.0,104.0,2023-07-23,28.3,0.855,1,MODIS_AQUA
14.0,105.0,2023-07-23,27.54,0.092,1,MODIS_AQUA
14.0,109.0,2023-07-23,27.83,0.382,1,MODIS_AQUA
14.0,117.0,2023-07-23,27.24,-0.202,1,MODIS_AQUA
14.0,119.0,2023-07-23,28.17,0.728,1,MODIS_AQUA
14.5,104.75,2023-07-23,27.83,0.53,1,MODIS_AQUA
14.75,104.5,2023-07-23,27.38,0.159,1,MODIS_AQUA
14.75,104.75,2023-07-23,27.74,0.52,1,MODIS_AQUA
15.0,104.75,2023-07-23,27.98,0.836,1,MODIS_AQUA
15.0,105.0,2023-07-23,27.12,-0.026,1,MODIS_AQUA
15.25,104.75,2023-07-23,27.62,0.552,1,MODIS_AQUA
16.0,105.0,2023-07-23,27.24,0.395,1,MODIS_AQUA
16.0,114.0,2023-07-23,26.86,0.016,1,MODIS_AQUA
17.0,101.0,2023-07-23,26.76,0.217,1,MODIS_AQUA
17.0,110.0,2023-07-23,27.15,0.601,2,MODIS_AQUA
17.0,118.0,2023-07-23,26.6,0.058,1,MODIS_AQUA
17.75,113.25,2023-07-23,27.47,1.152,1,MODIS_AQUA
18.0,101.0,2023-07-23,26.95,0.705,1,MODIS_AQUA
18.0,107.0,2023-07-23,25.78,-0.468,2,MODIS_AQUA
18.0,112.75,2023-07-23,27.52,1.272,2,MODIS_AQUA
18.0,113.0,2023-07-23,26.48,0.238,1,MODIS_AQUA
18.0,113.25,2023-07-23,25.48,-0.766,1,MODIS_AQUA
18.25,113.25,2023-07-23,26.53,0.361,1,MODIS_AQUA
19.0,95.0,2023-07-23,26.07,0.124,1,MODIS_AQUA
19.0,108.0,2023-07-23,25.72,-0.224,2,MODIS_AQUA
20.0,103.0,2023-07-23,25.87,0.221,1,MODIS_AQUA
20.0,110.0,2023-07-23,25.94,0.289,1,MODIS_AQUA
20.5,109.0,2023-07-23,25.43,-0.065,1,MODIS_AQUA
21.0,108.0,2023-07-23,25.35,0.002,1,MODIS_AQUA
21.0,109.25,2023-07-23,25.84,0.498,1,MODIS_AQUA
21.0,109.5,2023-07-23,26.05,0.708,2,MODIS_AQUA
21.0,109.75,2023-07-23,25.79,0.447,1,MODIS_AQUA
21.0,110.0,2023-07-23,25.4,0.049,1,MODIS_AQUA
21.25,109.0,2023-07-23,25.62,0.351,2,MODIS_AQUA
1.25,109.5,2023-07-24,26.53,0.524,1,MODIS_AQUA
1.25,110.25,2023-07-24,26.1,0.092,1,MODIS_AQUA
1.25,111.0,2023-07-24,25.91,-0.101,1,MODIS_AQUA
1.5,109.75,2023-07-24,25.89,-0.187,1,MODIS_AQUA
1.5,110.5,2023-07-24,26.1,0.014,1,MODIS_AQUA
1.5,111.0,2023-07-24,26.21,0.128,1,MODIS_AQUA
1.5,111.25,2023-07-24,26.07,-0.014,1,MODIS_AQUA
1.75,111.0,2023-07-24,26.73,0.578,2,MODIS_AQUA
3.25,101.5,2023-07-24,27.19,0.581,1,MODIS_AQUA
3.5,101.25,2023-07-24,26.79,0.11,2,MODIS_AQUA
3.5,101.75,2023-07-24,26.44,-0.239,1,MODIS_AQUA
3.75,101.25,2023-07-24,26.45,-0.304,1,MODIS_AQUA
3.75,101.75,2023-07-24,26.97,0.218,1,MODIS_AQUA
4.0,101.5,2023-07-24,27.39,0.561,1,MODIS_AQUA
5.0,99.25,2023-07-24,27.48,0.348,1,MODIS_AQUA
5.25,99.25,2023-07-24,28.42,1.214,1,MODIS_AQUA
5.25,99.5,2023-07-24,27.45,0.24,1,MODIS_AQUA
5.25,99.75,2023-07-24,27.74,0.532,1,MODIS_AQUA
5.25,100.0,2023-07-24,27.49,0.284,1,MODIS_AQUA
5.5,99.75,2023-07-24,27.74,0.461,1,MODIS_AQUA
5.5,100.0,2023-07-24,27.95,0.668,1,MODIS_AQUA
8.0,104.5,2023-07-24,28.28,0.246,2,MODIS_AQUA
8.0,122.0,2023-07-24,28.22,0.192,1,MODIS_AQUA
8.25,104.25,2023-07-24,27.94,-0.167,2,MODIS_AQUA
8.25,121.75,2023-07-24,28.8,0.694,1,MODIS_AQUA
8.25,122.0,2023-07-24,28.21,0.099,2,MODIS_AQUA
8.5,103.0,2023-07-24,28.33,0.152,1,MODIS_AQUA
8.5,103.75,2023-07-24,28.47,0.291,2,MODIS_AQUA
8.5,121.75,2023-07-24,28.71,0.531,1,MODIS_AQUA
8.5,122.0,2023-07-24,28.64,0.454,1,MODIS_AQUA
8.75,103.5,2023-07-24,28.28,0.02,2,MODIS_AQUA
8.75,103.75,2023-07-24,28.68,0.421,1,MODIS_AQUA
9.0,100.75,2023-07-24,28.72,0.389,1,MODIS_AQUA
9.0,101.0,2023-07-24,28.64,0.307,1,MODIS_AQUA
9.0,103.5,2023-07-24,28.72,0.386,1,MODIS_AQUA
9.25,101.25,2023-07-24,28.38,-0.028,1,MODIS_AQUA
9.5,100.5,2023-07-24,28.62,0.141,1,MODIS_AQUA
9.5,101.0,2023-07-24,29.1,0.62,1,MODIS_AQUA
9.75,100.5,2023-07-24,29.34,0.783,1,MODIS_AQUA
9.75,100.75,2023-07-24,29.07,0.515,1,MODIS_AQUA
9.75,101.0,2023-07-24,28.65,0.091,2,MODIS_AQUA
14.75,104.25,2023-07-24,27.59,0.383,1,MODIS_AQUA
15.0,104.25,2023-07-24,27.15,0.022,1,MODIS_AQUA
15.25,103.75,2023-07-24,27.37,0.316,1,MODIS_AQUA
15.25,104.0,2023-07-24,27.5,0.442,1,MODIS_AQUA
15.25,104.25,2023-07-24,27.38,0.322,2,MODIS_AQUA
15.25,105.0,2023-07-24,27.08,0.028,1,MODIS_AQUA
17.25,111.75,2023-07-24,25.93,-0.53,1,MODIS_AQUA
17.25,112.0,2023-07-24,26.28,-0.177,2,MODIS_AQUA
17.5,112.5,2023-07-24,26.41,0.031,1,MODIS_AQUA
17.5,112.75,2023-07-24,26.43,0.053,2,MODIS_AQUA
17.75,113.0,2023-07-24,26.61,0.305,1,MODIS_AQUA
17.75,113.25,2023-07-24,26.37,0.067,2,MODIS_AQUA
19.0,97.0,2023-07-24,26.46,0.53,1,MODIS_AQUA
19.25,96.5,2023-07-24,25.58,-0.277,2,MODIS_AQUA
19.5,97.0,2023-07-24,25.15,-0.632,1,MODIS_AQUA
19.5,97.5,2023-07-24,26.03,0.244,1,MODIS_AQUA
19.75,96.75,2023-07-24,26.09,0.383,2,MODIS_AQUA
19.75,97.0,2023-07-24,25.62,-0.085,1,MODIS_AQUA
19.75,97.25,2023-07-24,25.26,-0.447,1,MODIS_AQUA
20.0,96.75,2023-07-24,25.89,0.262,1,MODIS_AQUA
20.25,96.5,2023-07-24,25.26,-0.299,2,MODIS_AQUA
20.5,107.5,2023-07-24,26.15,0.664,1,MODIS_AQUA
20.5,107.75,2023-07-24,26.17,0.692,2,MODIS_AQUA
20.5,108.25,2023-07-24,25.45,-0.034,1,MODIS_AQUA
20.75,107.75,2023-07-24,25.93,0.523,1,MODIS_AQUA
20.75,108.75,2023-07-24,25.47,0.061,1,MODIS_AQUA
20.75,109.0,2023-07-24,25.59,0.186,1,MODIS_AQUA
21.0,107.75,2023-07-24,25.7,0.368,1,MODIS_AQUA
21.0,108.75,2023-07-24,25.31,-0.023,2,MODIS_AQUA
21.25,107.75,2023-07-24,26.12,0.858,1,MODIS_AQUA
3.75,101.5,2023-07-25,27.58,0.833,1,MODIS_AQUA
3.75,101.75,2023-07-25,27.53,0.784,1,MODIS_AQUA
4.0,101.75,2023-07-25,26.45,-0.365,1,MODIS_AQUA
4.5,98.25,2023-07-25,27.26,0.288,1,MODIS_AQUA
4.75,98.0,2023-07-25,26.67,-0.368,1,MODIS_AQUA
4.75,98.25,2023-07-25,27.35,0.311,1,MODIS_AQUA
4.75,98.75,2023-07-25,27.02,-0.019,1,MODIS_AQUA
5.0,98.5,2023-07-25,27.35,0.231,2,MODIS_AQUA
5.0,98.75,2023-07-25,27.17,0.053,2,MODIS_AQUA
7.75,101.25,2023-07-25,28.52,0.576,1,MODIS_AQUA
8.0,100.5,2023-07-25,28.53,0.511,1,MODIS_AQUA
8.0,101.0,2023-07-25,28.13,0.111,1,MODIS_AQUA
8.0,101.25,2023-07-25,28.68,0.66,2,MODIS_AQUA
8.0,103.25,2023-07-25,28.12,0.099,2,MODIS_AQUA
8.0,104.0,2023-07-25,28.44,0.424,1,MODIS_AQUA
8.25,100.75,2023-07-25,28.64,0.55,1,MODIS_AQUA
8.25,101.0,2023-07-25,27.83,-0.26,1,MODIS_AQUA
8.5,100.5,2023-07-25,28.17,0.001,1,MODIS_AQUA
8.5,103.25,2023-07-25,28.66,0.492,2,MODIS_AQUA
8.5,104.25,2023-07-25,28.41,0.248,2,MODIS_AQUA
8.5,104.5,2023-07-25,28.03,-0.135,1,MODIS_AQUA
8.5,121.0,2023-07-25,28.64,0.469,2,MODIS_AQUA
8.5,121.5,2023-07-25,28.42,0.257,1,MODIS_AQUA
8.5,121.75,2023-07-25,28.87,0.704,1,MODIS_AQUA
8.75,100.5,2023-07-25,28.42,0.176,1,MODIS_AQUA
8.75,103.25,2023-07-25,28.49,0.245,1,MODIS_AQUA
8.75,120.75,2023-07-25,28.07,-0.173,1,MODIS_AQUA
8.75,121.0,2023-07-25,28.72,0.482,1,MODIS_AQUA
8.75,121.5,2023-07-25,28.67,0.433,1,MODIS_AQUA
9.0,120.75,2023-07-25,29.52,1.208,1,MODIS_AQUA
14.0,104.25,2023-07-25,27.91,0.498,1,MODIS_AQUA
14.0,104.5,2023-07-25,28.12,0.706,1,MODIS_AQUA
14.5,104.5,2023-07-25,27.56,0.297,1,MODIS_AQUA
14.75,104.25,2023-07-25,27.24,0.052,1,MODIS_AQUA
14.75,104.5,2023-07-25,26.99,-0.202,1,MODIS_AQUA
15.25,104.0,2023-07-25,27.42,0.373,2,MODIS_AQUA
16.5,112.5,2023-07-25,26.38,-0.291,1,MODIS_AQUA
16.5,112.75,2023-07-25,27.09,0.426,1,MODIS_AQUA
16.75,112.0,2023-07-25,26.97,0.379,1,MODIS_AQUA
17.0,112.0,2023-07-25,27.71,1.192,1,MODIS_AQUA
17.25,111.75,2023-07-25,26.42,-0.022,1,MODIS_AQUA
17.25,112.0,2023-07-25,26.91,0.467,1,MODIS_AQUA
17.5,111.5,2023-07-25,26.84,0.47,2,MODIS_AQUA
17.5,111.75,2023-07-25,25.97,-0.394,1,MODIS_AQUA
20.0,96.0,2023-07-25,26.27,0.657,1,MODIS_AQUA
20.25,95.75,2023-07-25,25.76,0.217,1,MODIS_AQUA
20.25,96.0,2023-07-25,25.17,-0.374,1,MODIS_AQUA
20.25,96.5,2023-07-25,25.24,-0.303,1,MODIS_AQUA
20.5,96.0,2023-07-25,25.79,0.321,1,MODIS_AQUA
20.5,96.25,2023-07-25,26.32,0.855,1,MODIS_AQUA
21.5,107.25,2023-07-25,25.8,0.628,1,MODIS_AQUA
21.5,107.75,2023-07-25,25.16,-0.006,1,MODIS_AQUA
21.5,108.0,2023-07-25,25.54,0.369,1,MODIS_AQUA
21.5,108.5,2023-07-25,25.25,0.084,2,MODIS_AQUA
21.75,107.25,2023-07-25,25.87,0.779,1,MODIS_AQUA
21.75,107.75,2023-07-25,25.37,0.28,1,MODIS_AQUA
21.75,108.5,2023-07-25,25.62,0.529,1,MODIS_AQUA
22.0,108.0,2023-07-25,25.37,0.354,2,MODIS_AQUA
22.0,108.25,2023-07-25,25.7,0.679,1,MODIS_AQUA
3.25,100.75,2023-07-26,26.26,-0.317,1,MODIS_AQUA
3.5,101.25,2023-07-26,26.81,0.154,2,MODIS_AQUA
3.5,101.5,2023-07-26,26.75,0.099,2,MODIS_AQUA
3.75,101.5,2023-07-26,26.78,0.056,1,MODIS_AQUA
4.25,98.75,2023-07-26,26.75,-0.129,2,MODIS_AQUA
4.25,99.5,2023-07-26,26.73,-0.15,1,MODIS_AQUA
4.5,98.5,2023-07-26,26.31,-0.647,1,MODIS_AQUA
4.5,98.75,2023-07-26,27.23,0.282,1,MODIS_AQUA
4.75,98.75,2023-07-26,27.31,0.283,1,MODIS_AQUA
4.75,99.0,2023-07-26,27.09,0.058,1,MODIS_AQUA
5.0,98.75,2023-07-26,27.51,0.403,2,MODIS_AQUA
5.0,99.0,2023-07-26,27.54,0.44,1,MODIS_AQUA
6.75,101.75,2023-07-26,27.99,0.365,1,MODIS_AQUA
7.0,101.5,2023-07-26,27.61,-0.097,2,MODIS_AQUA
7.0,101.75,2023-07-26,28.4,0.693,1,MODIS_AQUA
7.0,102.0,2023-07-26,27.54,-0.165,2,MODIS_AQUA
7.0,102.25,2023-07-26,28.12,0.422,1,MODIS_AQUA
7.25,101.5,2023-07-26,27.59,-0.185,1,MODIS_AQUA
7.5,101.75,2023-07-26,28.49,0.64,1,MODIS_AQUA
7.75,101.5,2023-07-26,28.21,0.284,2,MODIS_AQUA
7.75,101.75,2023-07-26,28.29,0.359,2,MODIS_AQUA
8.0,101.5,2023-07-26,28.41,0.404,2,MODIS_AQUA
8.0,119.75,2023-07-26,27.9,-0.102,1,MODIS_AQUA
8.25,120.25,2023-07-26,27.92,-0.158,1,MODIS_AQUA
8.5,104.75,2023-07-26,28.09,-0.062,1,MODIS_AQUA
8.5,105.0,2023-07-26,29.04,0.889,1,MODIS_AQUA
8.5,105.25,2023-07-26,28.7,0.543,1,MODIS_AQUA
8.75,105.0,2023-07-26,28.95,0.724,1,MODIS_AQUA
8.75,105.25,2023-07-26,28.25,0.025,1,MODIS_AQUA
8.75,120.25,2023-07-26,28.54,0.31,1,MODIS_AQUA
8.75,120.75,2023-07-26,27.78,-0.445,2,MODIS_AQUA
8.75,121.0,2023-07-26,28.51,0.285,1,MODIS_AQUA
9.0,120.25,2023-07-26,28.1,-0.202,2,MODIS_AQUA
9.0,120.5,2023-07-26,28.63,0.327,1,MODIS_AQUA
9.0,120.75,2023-07-26,28.6,0.293,1,MODIS_AQUA
14.5,105.0,2023-07-26,27.65,0.401,1,MODIS_AQUA
14.5,105.25,2023-07-26,27.34,0.089,1,MODIS_AQUA
14.5,105.5,2023-07-26,26.78,-0.468,1,MODIS_AQUA
14.75,104.75,2023-07-26,27.61,0.437,1,MODIS_AQUA
14.75,105.0,2023-07-26,27.51,0.333,1,MODIS_AQUA
14.75,105.25,2023-07-26,27.1,-0.074,2,MODIS_AQUA
15.0,104.75,2023-07-26,27.16,0.054,1,MODIS_AQUA
16.25,112.75,2023-07-26,27.23,0.499,1,MODIS_AQUA
16.5,112.75,2023-07-26,27.29,0.641,1,MODIS_AQUA
16.5,113.0,2023-07-26,27.25,0.598,1,MODIS_AQUA
16.75,112.75,2023-07-26,26.91,0.333,1,MODIS_AQUA
16.75,113.0,2023-07-26,27.08,0.5,2,MODIS_AQUA
16.75,113.25,2023-07-26,27.36,0.78,2,MODIS_AQUA
19.5,96.0,2023-07-26,25.31,-0.441,1,MODIS_AQUA
19.5,96.25,2023-07-26,26.09,0.341,1,MODIS_AQUA
19.75,96.25,2023-07-26,26.34,0.663,1,MODIS_AQUA
20.0,96.0,2023-07-26,25.06,-0.54,2,MODIS_AQUA
20.25,95.75,2023-07-26,25.5,-0.026,1,MODIS_AQUA
20.25,96.0,2023-07-26,25.72,0.191,1,MODIS_AQUA
20.5,96.0,2023-07-26,25.72,0.27,1,MODIS_AQUA
20.75,95.75,2023-07-26,25.35,-0.027,1,MODIS_AQUA
21.0,109.0,2023-07-26,25.1,-0.2,1,MODIS_AQUA
21.25,109.25,2023-07-26,25.78,0.551,2,MODIS_AQUA
21.25,109.75,2023-07-26,24.78,-0.452,1,MODIS_AQUA
21.5,109.0,2023-07-26,25.45,0.302,1,MODIS_AQUA
21.75,109.25,2023-07-26,24.97,-0.112,2,MODIS_AQUA
21.75,110.0,2023-07-26,25.22,0.147,1,MODIS_AQUA
22.0,109.75,2023-07-26,25.38,0.381,1,MODIS_AQUA
22.0,110.0,2023-07-26,25.08,0.082,1,MODIS_AQUA
22.0,110.25,2023-07-26,25.15,0.148,1,MODIS_AQUA
3.75,101.0,2023-07-27,26.69,-0.023,1,MODIS_AQUA
3.75,101.25,2023-07-27,27.27,0.561,1,MODIS_AQUA
4.0,100.0,2023-07-27,27.25,0.46,2,MODIS_AQUA
4.0,100.75,2023-07-27,26.72,-0.065,1,MODIS_AQUA
4.0,101.0,2023-07-27,26.35,-0.433,1,MODIS_AQUA
4.0,101.25,2023-07-27,26.85,0.064,1,MODIS_AQUA
4.0,101.5,2023-07-27,27.26,0.475,1,MODIS_AQUA
4.25,99.75,2023-07-27,27.2,0.342,1,MODIS_AQUA
4.5,100.0,2023-07-27,26.75,-0.185,1,MODIS_AQUA
4.75,100.0,2023-07-27,27.65,0.635,2,MODIS_AQUA
4.75,100.25,2023-07-27,27.51,0.502,1,MODIS_AQUA
5.0,100.0,2023-07-27,27.73,0.638,1,MODIS_AQUA
5.0,100.25,2023-07-27,27.66,0.568,1,MODIS_AQUA
5.25,99.75,2023-07-27,27.11,-0.048,1,MODIS_AQUA
6.25,102.0,2023-07-27,28.5,1.036,1,MODIS_AQUA
6.5,101.75,2023-07-27,27.89,0.348,1,MODIS_AQUA
6.5,102.0,2023-07-27,27.51,-0.029,1,MODIS_AQUA
6.5,102.25,2023-07-27,28.16,0.622,2,MODIS_AQUA
6.5,102.75,2023-07-27,28.26,0.721,1,MODIS_AQUA
6.75,101.5,2023-07-27,28.04,0.428,1,MODIS_AQUA
6.75,102.0,2023-07-27,28.17,0.553,2,MODIS_AQUA
6.75,102.25,2023-07-27,27.51,-0.102,2,MODIS_AQUA
7.0,119.25,2023-07-27,28.16,0.469,2,MODIS_AQUA
7.0,119.5,2023-07-27,28.05,0.366,1,MODIS_AQUA
7.25,119.25,2023-07-27,28.28,0.522,1,MODIS_AQUA
7.25,119.75,2023-07-27,28.16,0.397,1,MODIS_AQUA
7.75,119.0,2023-07-27,28.29,0.373,1,MODIS_AQUA
8.0,104.75,2023-07-27,28.55,0.561,2,MODIS_AQUA
8.0,119.5,2023-07-27,28.12,0.134,1,MODIS_AQUA
8.25,104.5,2023-07-27,28.07,0.009,1,MODIS_AQUA
8.25,104.75,2023-07-27,27.99,-0.074,1,MODIS_AQUA
8.25,105.5,2023-07-27,28.56,0.497,1,MODIS_AQUA
8.25,119.5,2023-07-27,28.23,0.163,1,MODIS_AQUA
8.25,119.75,2023-07-27,28.4,0.337,1,MODIS_AQUA
8.5,104.75,2023-07-27,28.05,-0.092,1,MODIS_AQUA
8.5,105.25,2023-07-27,28.52,0.386,2,MODIS_AQUA
8.5,105.5,2023-07-27,28.96,0.823,1,MODIS_AQUA
8.75,105.0,2023-07-27,29.2,0.989,1,MODIS_AQUA
13.75,105.5,2023-07-27,27.54,0.076,1,MODIS_AQUA
14.0,105.75,2023-07-27,27.48,0.093,2,MODIS_AQUA
14.25,106.0,2023-07-27,27.22,-0.088,1,MODIS_AQUA
14.25,106.25,2023-07-27,27.23,-0.084,1,MODIS_AQUA
14.5,106.0,2023-07-27,28.24,1.007,2,MODIS_AQUA
14.75,105.5,2023-07-27,28.11,0.944,2,MODIS_AQUA
14.75,105.75,2023-07-27,26.88,-0.282,1,MODIS_AQUA
15.75,112.5,2023-07-27,26.86,-0.004,2,MODIS_AQUA
15.75,112.75,2023-07-27,27.5,0.634,1,MODIS_AQUA
16.0,112.25,2023-07-27,27.17,0.379,1,MODIS_AQUA
16.0,113.0,2023-07-27,26.83,0.037,1,MODIS_AQUA
16.0,113.75,2023-07-27,26.78,-0.004,2,MODIS_AQUA
16.25,113.0,2023-07-27,28.01,1.293,1,MODIS_AQUA
16.25,114.25,2023-07-27,27.29,0.573,1,MODIS_AQUA
19.5,96.25,2023-07-27,26.88,1.146,2,MODIS_AQUA
19.75,95.75,2023-07-27,26.09,0.427,1,MODIS_AQUA
19.75,96.0,2023-07-27,26.32,0.662,1,MODIS_AQUA
19.75,96.25,2023-07-27,25.95,0.29,1,MODIS_AQUA
20.0,96.0,2023-07-27,26.11,0.524,1,MODIS_AQUA
20.0,96.5,2023-07-27,26.45,0.864,1,MODIS_AQUA
21.0,109.25,2023-07-27,25.22,-0.066,1,MODIS_AQUA
21.0,109.5,2023-07-27,25.17,-0.113,1,MODIS_AQUA
21.5,109.25,2023-07-27,25.55,0.41,2,MODIS_AQUA
21.5,109.75,2023-07-27,24.83,-0.304,2,MODIS_AQUA
21.75,109.75,2023-07-27,26.56,1.5,2,MODIS_AQUA
21.75,110.0,2023-07-27,24.97,-0.095,1,MODIS_AQUA
21.75,110.25,2023-07-27,25.14,0.075,1,MODIS_AQUA
22.0,110.0,2023-07-27,24.9,-0.09,2,MODIS_AQUA
22.0,110.25,2023-07-27,24.09,-0.901,2,MODIS_AQUA
3.75,100.5,2023-07-28,27.1,0.404,1,MODIS_AQUA
4.0,101.0,2023-07-28,27.69,0.918,1,MODIS_AQUA
4.25,100.75,2023-07-28,26.77,-0.078,1,MODIS_AQUA
4.5,99.25,2023-07-28,27.34,0.417,2,MODIS_AQUA
4.5,99.5,2023-07-28,27.53,0.603,2,MODIS_AQUA
4.5,100.5,2023-07-28,27.55,0.632,1,MODIS_AQUA
4.5,100.75,2023-07-28,26.69,-0.23,1,MODIS_AQUA
4.75,99.25,2023-07-28,27.04,0.043,1,MODIS_AQUA
4.75,99.5,2023-07-28,27.93,0.932,1,MODIS_AQUA
4.75,99.75,2023-07-28,28.06,1.063,1,MODIS_AQUA
5.0,98.75,2023-07-28,28.21,1.14,2,MODIS_AQUA
5.0,99.25,2023-07-28,27.25,0.182,1,MODIS_AQUA
5.25,99.0,2023-07-28,27.72,0.571,1,MODIS_AQUA
5.25,99.25,2023-07-28,27.61,0.466,2,MODIS_AQUA
5.25,99.5,2023-07-28,27.73,0.586,1,MODIS_AQUA
6.5,102.25,2023-07-28,27.67,0.152,1,MODIS_AQUA
6.5,102.5,2023-07-28,27.53,0.003,1,MODIS_AQUA
6.5,102.75,2023-07-28,27.65,0.126,1,MODIS_AQUA
6.75,102.25,2023-07-28,27.57,-0.026,1,MODIS_AQUA
6.75,102.5,2023-07-28,28.21,0.616,1,MODIS_AQUA
6.75,102.75,2023-07-28,27.51,-0.091,1,MODIS_AQUA
7.25,119.25,2023-07-28,27.73,-0.019,1,MODIS_AQUA
7.25,119.5,2023-07-28,28.11,0.361,1,MODIS_AQUA
7.5,119.5,2023-07-28,28.01,0.187,1,MODIS_AQUA
7.5,119.75,2023-07-28,28.33,0.507,2,MODIS_AQUA
7.5,120.0,2023-07-28,28.33,0.504,1,MODIS_AQUA
7.75,119.75,2023-07-28,28.11,0.208,1,MODIS_AQUA
8.5,104.75,2023-07-28,28.57,0.446,1,MODIS_AQUA
8.5,105.25,2023-07-28,29.11,0.985,1,MODIS_AQUA
8.75,104.5,2023-07-28,28.6,0.406,1,MODIS_AQUA
8.75,104.75,2023-07-28,29.48,1.286,1,MODIS_AQUA
8.75,105.0,2023-07-28,28.66,0.463,1,MODIS_AQUA
9.0,104.0,2023-07-28,28.27,-0.005,1,MODIS_AQUA
13.25,105.5,2023-07-28,28.41,0.81,2,MODIS_AQUA
13.5,105.25,2023-07-28,26.99,-0.533,1,MODIS_AQUA
13.5,105.75,2023-07-28,27.41,-0.114,2,MODIS_AQUA
13.5,106.0,2023-07-28,28.1,0.582,2,MODIS_AQUA
13.75,105.0,2023-07-28,28.44,0.988,1,MODIS_AQUA
13.75,105.75,2023-07-28,27.45,0.003,2,MODIS_AQUA
14.0,105.5,2023-07-28,27.47,0.097,1,MODIS_AQUA
14.0,105.75,2023-07-28,27.65,0.282,1,MODIS_AQUA
16.25,114.25,2023-07-28,26.75,0.055,2,MODIS_AQUA
16.25,115.0,2023-07-28,26.4,-0.302,1,MODIS_AQUA
16.5,114.25,2023-07-28,26.36,-0.266,1,MODIS_AQUA
16.5,114.75,2023-07-28,26.63,0.01,2,MODIS_AQUA
16.5,115.25,2023-07-28,26.64,0.016,2,MODIS_AQUA
16.75,115.25,2023-07-28,26.94,0.39,1,MODIS_AQUA
19.5,97.0,2023-07-28,25.5,-0.227,1,MODIS_AQUA
19.75,97.25,2023-07-28,25.8,0.15,1,MODIS_AQUA
20.0,96.25,2023-07-28,25.83,0.256,2,MODIS_AQUA
20.0,96.5,2023-07-28,26.0,0.426,1,MODIS_AQUA
20.0,96.75,2023-07-28,25.6,0.024,2,MODIS_AQUA
20.0,97.5,2023-07-28,25.78,0.212,2,MODIS_AQUA
20.25,97.0,2023-07-28,24.99,-0.509,1,MODIS_AQUA
20.25,97.25,2023-07-28,25.01,-0.485,1,MODIS_AQUA
20.5,109.75,2023-07-28,25.42,-0.003,2,MODIS_AQUA
20.75,109.75,2023-07-28,26.07,0.727,1,MODIS_AQUA
20.75,110.0,2023-07-28,26.04,0.697,2,MODIS_AQUA
21.0,109.75,2023-07-28,24.98,-0.293,1,MODIS_AQUA
21.25,109.75,2023-07-28,25.81,0.61,1,MODIS_AQUA
21.25,110.0,2023-07-28,25.28,0.085,1,MODIS_AQUA
21.5,110.0,2023-07-28,24.95,-0.169,1,MODIS_AQUA
3.5,101.0,2023-07-29,26.4,-0.202,1,MODIS_AQUA
3.75,100.5,2023-07-29,26.77,0.09,1,MODIS_AQUA
4.0,100.5,2023-07-29,27.35,0.598,1,MODIS_AQUA
4.0,100.75,2023-07-29,27.23,0.476,1,MODIS_AQUA
4.25,100.25,2023-07-29,26.57,-0.265,1,MODIS_AQUA
4.25,100.5,2023-07-29,27.23,0.393,1,MODIS_AQUA
4.25,100.75,2023-07-29,26.87,0.036,1,MODIS_AQUA
6.5,102.75,2023-07-29,28.33,0.826,1,MODIS_AQUA
6.5,103.0,2023-07-29,27.44,-0.064,2,MODIS_AQUA
6.5,103.25,2023-07-29,27.26,-0.245,1,MODIS_AQUA
6.75,102.5,2023-07-29,27.69,0.111,1,MODIS_AQUA
6.75,102.75,2023-07-29,28.02,0.435,2,MODIS_AQUA
6.75,103.0,2023-07-29,27.68,0.094,1,MODIS_AQUA
6.75,103.25,2023-07-29,28.39,0.806,1,MODIS_AQUA
7.0,102.5,2023-07-29,27.94,0.281,1,MODIS_AQUA
7.0,102.75,2023-07-29,27.89,0.233,2,MODIS_AQUA
7.0,103.0,2023-07-29,28.23,0.569,2,MODIS_AQUA
7.25,102.75,2023-07-29,27.68,-0.051,2,MODIS_AQUA
8.75,104.0,2023-07-29,28.81,0.63,1,MODIS_AQUA
9.25,104.0,2023-07-29,28.47,0.134,1,MODIS_AQUA
9.25,104.25,2023-07-29,28.58,0.249,1,MODIS_AQUA
9.25,104.5,2023-07-29,28.53,0.199,2,MODIS_AQUA
9.5,103.75,2023-07-29,28.68,0.271,1,MODIS_AQUA
13.75,104.5,2023-07-29,28.03,0.598,1,MODIS_AQUA
13.75,104.75,2023-07-29,27.74,0.305,2,MODIS_AQUA
14.0,104.5,2023-07-29,27.7,0.342,1,MODIS_AQUA
14.0,105.0,2023-07-29,27.91,0.548,1,MODIS_AQUA
14.25,104.75,2023-07-29,27.29,0.009,1,MODIS_AQUA
16.0,115.25,2023-07-29,27.31,0.552,1,MODIS_AQUA
16.25,115.0,2023-07-29,26.55,-0.134,2,MODIS_AQUA
16.25,115.25,2023-07-29,27.37,0.69,1,MODIS_AQUA
16.5,114.75,2023-07-29,27.32,0.716,2,MODIS_AQUA
